city,x,y,address,technology 
Чернігів,"31,3129894","51,517323","проспект Михайла Грушевського, 169 корпус 1 ",GPON
Чернігів,"31,312807","51,5166554","проспект Михайла Грушевського, 169 корпус 2 ",GPON
Одеса,"30,8096119","46,5795686","вулиця Академiка Сахарова, 40/1 ",GPON
Одеса,"30,6985342","46,4280596","провулок Генерала Вишневського, 11 ",GPON
Одеса,"30,7548979","46,4591208","просп. Лесі Українки, 4 ",GPON
Одеса,"30,7332173","46,4380359","Геранева вулиця, 10 ",GPON
Одеса,"30,7777254","46,5718806","проспект Князя Володимира Великого, 67 ",GPON
Одеса,"30,7336291","46,4386968","Геранева вулиця, 12 ",GPON
Одеса,"30,7929313","46,5742959","вулиця Семена Палія, 90 ",GPON
Одеса,"30,7365243","46,4793915","вулиця Святослава Караванського, 33 ",GPON
Одеса,"30,7593623","46,5540377","Лузанівська вулиця, 61 ",GPON
Одеса,"30,7596838","46,5548863","Лузанівська вулиця, 65 ",GPON
Одеса,"30,7602137","46,5545146","Лузанівська вулиця, 65а ",GPON
Одеса,"30,7604462","46,5550753","Лузанівська вулиця, 67 ",GPON
Одеса,"30,7615493","46,5547642","Лузанівська вулиця, 71 ",GPON
Одеса,"30,7224142","46,4750601","Манежний провулок, 4 ",GPON
Одеса,"30,7595609","46,5531978","Миколаївська дорога, 289А ",GPON
Одеса,"30,7603008","46,5531784","Миколаївська дорога, 291 ",GPON
Одеса,"30,7606275","46,5535995","Миколаївська дорога, 293 ",GPON
Одеса,"30,7612258","46,5534839","Миколаївська дорога, 295 ",GPON
Одеса,"30,7617526","46,5538204","Миколаївська дорога, 297 ",GPON
Одеса,"30,762664","46,5540497","Миколаївська дорога, 299 ",GPON
Одеса,"30,7629026","46,5554054","Миколаївська дорога, 301/2 ",GPON
Одеса,"30,7640366","46,5551359","Миколаївська дорога, 303 ",GPON
Одеса,"30,7656282","46,5548391","Миколаївська дорога, 305 ",GPON
Одеса,"30,764496","46,555395","Миколаївська дорога, 305а ",GPON
Одеса,"30,7637431","46,556301","Миколаївська дорога, 307 ",GPON
Одеса,"30,7630316","46,5573954","Миколаївська дорога, 309 ",GPON
Одеса,"30,7625289","46,5570873","Миколаївська дорога, 309А ",GPON
Одеса,"30,7623368","46,5577384","Миколаївська дорога, 311 ",GPON
Одеса,"30,759336","46,5556008","1-а Сортувальна вулиця, 42 ",GPON
Одеса,"30,7598061","46,5553012","1-а Сортувальна вулиця, 42А ",GPON
Одеса,"30,7602465","46,5563572","1-а Сортувальна вулиця, 44 ",GPON
Одеса,"30,7566752","46,4499236","проспект Шевченка, 27А ",GPON
Одеса,"30,7566974","46,4503332","проспект Шевченка, 27Б ",GPON
Одеса,"30,7563386","46,4508535","проспект Шевченка, 25А ",GPON
Одеса,"30,7213023","46,4249436","вулиця Космонавта Комарова, 4A ",GPON
Одеса,"30,7219723","46,4248995","вулиця Космонавта Комарова, 4 ",GPON
Одеса,"30,7220136","46,4254813","вулиця Космонавта Комарова, 2A ",GPON
Одеса,"30,7228752","46,4255409","вулиця Космонавта Комарова, 2 ",GPON
Одеса,"30,6825837","46,4871275","вулиця Сергія Ядова, 22 ",GPON
Одеса,"30,6817749","46,4863331","вулиця Сергія Ядова, 63 ",GPON
Полтава,"34,4925017","49,5641521","вулиця Великотирнівська, 4 ",GPON
Полтава,"34,4933526","49,5651439","вулиця Великотирнівська, 8 ",GPON
Полтава,"34,4925743","49,5656831","вулиця Великотирнівська, 10/61 ",GPON
Полтава,"34,4957095","49,5656573","вулиця Івана Мазепи, 55 ",GPON
Полтава,"34,4943702","49,5661211","вулиця Івана Мазепи, 59 ",GPON
Полтава,"34,4928304","49,5676436","вулиця Великотирнівська, 14 ",GPON
Полтава,"34,493652","49,567619","вулиця Великотирнівська, 16 ",GPON
Полтава,"34,4933563","49,5682575","вулиця Великотирнівська, 18 ",GPON
Полтава,"34,4939068","49,5688835","вулиця Великотирнівська, 20 ",GPON
Полтава,"34,4971728","49,5698131","вулиця Героїв України, 11 ",GPON
Полтава,"34,4949082","49,5701006","вулиця Героїв України, 15 ",GPON
Полтава,"34,4940754","49,5696179","вулиця Героїв України, 19 ",GPON
Полтава,"34,4934413","49,5700416","вулиця Героїв України, 17/24к1 ",GPON
Полтава,"34,4930868","49,5696621","вулиця Героїв України, 17/24к2 ",GPON
Полтава,"34,4929544","49,5692612","вулиця Героїв України, 17/24к3 ",GPON
Полтава,"34,4937052","49,5668668","вулиця Івана Мазепи, 50/12 ",GPON
Київ,"30,3698934","50,4637723","бульвар Академіка Вернадського, 59 ",GPON
Київ,"30,368875","50,4638383","бульвар Академіка Вернадського, 61 ",GPON
Київ,"30,3683428","50,4643249","бульвар Академіка Вернадського, 63 ",GPON
Київ,"30,3678641","50,4643303","бульвар Академіка Вернадського, 65 ",GPON
Київ,"30,3673867","50,4645556","бульвар Академіка Вернадського, 67 ",GPON
Київ,"30,3670029","50,4651114","бульвар Академіка Вернадського, 69 ",GPON
Київ,"30,365886","50,4647426","бульвар Академіка Вернадського, 71 ",GPON
Київ,"30,3649836","50,4647034","бульвар Академіка Вернадського, 73 ",GPON
Київ,"30,3641328","50,4646242","бульвар Академіка Вернадського, 75 ",GPON
Київ,"30,3780555","50,4582486","бульвар Академіка Вернадського, 5/19 ",GPON
Київ,"30,3662458","50,4651727","бульвар Академіка Вернадського, 69А ",GPON
Київ,"30,3653702","50,4651009","бульвар Академіка Вернадського, 71А ",GPON
Київ,"30,3645229","50,4650657","бульвар Академіка Вернадського, 73A ",GPON
Київ,"30,3636548","50,4650086","бульвар Академіка Вернадського, 75A ",GPON
Київ,"30,6349503","50,4089872","вулиця Анни Ахматової, 13A ",GPON
Київ,"30,6343564","50,4085098","вулиця Анни Ахматової, 13Б ",GPON
Київ,"30,3773151","50,45776","Берестейський проспект, 116A ",GPON
Київ,"30,3745955","50,457378","Берестейський проспект, 122А ",GPON
Київ,"30,3725984","50,4571191","Берестейський проспект, 128/2 ",GPON
Київ,"30,3705977","50,4584162","вулиця Ореста Васкула, 2 ",GPON
Київ,"30,3652458","50,4581822","вулиця Ореста Васкула, 8 ",GPON
Київ,"30,3723716","50,4579584","вулиця Гетьмана Кирила Розумовського, 8 ",GPON
Київ,"30,3724255","50,4589032","вулиця Гетьмана Кирила Розумовського, 10 ",GPON
Київ,"30,3727543","50,4592466","вулиця Гетьмана Кирила Розумовського, 12 ",GPON
Київ,"30,3736514","50,4590953","вулиця Гетьмана Кирила Розумовського, 12A ",GPON
Київ,"30,3730404","50,4580026","вулиця Гетьмана Кирила Розумовського, 8A ",GPON
Київ,"30,6315381","50,4075328","проспект Петра Григоренка, 19 ",GPON
Київ,"30,6333192","50,4080817","проспект Петра Григоренка, 19А ",GPON
Київ,"30,3773353","50,4584762","вулиця Депутатська, 21 ",GPON
Київ,"30,3766309","50,4581823","вулиця Депутатська, 23 ",GPON
Київ,"30,3743176","50,4580054","вулиця Депутатська, 25 ",GPON
Київ,"30,3757879","50,4587586","вулиця Депутатська, 30 ",GPON
Київ,"30,3738844","50,4585929","вулиця Депутатська, 32 ",GPON
Київ,"30,3699448","50,4630589","вулиця Академіка Доброхотова, 2 ",GPON
Київ,"30,3682284","50,4622455","вулиця Академіка Доброхотова, 3 ",GPON
Київ,"30,3691381","50,4629117","вулиця Академіка Доброхотова, 4 ",GPON
Київ,"30,3673811","50,4621957","вулиця Академіка Доброхотова, 5 ",GPON
Київ,"30,36652","50,4621532","вулиця Академіка Доброхотова, 7 ",GPON
Київ,"30,367254","50,463045","вулиця Академіка Доброхотова, 8 ",GPON
Київ,"30,3656778","50,4620735","вулиця Академіка Доброхотова, 9 ",GPON
Київ,"30,3664707","50,4629928","вулиця Академіка Доброхотова, 10 ",GPON
Київ,"30,3643373","50,4622362","вулиця Академіка Доброхотова, 11 ",GPON
Київ,"30,3647645","50,4615518","вулиця Академіка Доброхотова, 11A ",GPON
Київ,"30,3657457","50,4629886","вулиця Академіка Доброхотова, 12 ",GPON
Київ,"30,3649061","50,4628895","вулиця Академіка Доброхотова, 14 ",GPON
Київ,"30,5994441","50,4800653","вулиця Чорних Запорожців, 11A ",GPON
Київ,"30,6010319","50,4778152","вулиця Чорних Запорожців, 14Б ",GPON
Київ,"30,3692377","50,4613769","вулиця Ірпінська, 2 ",GPON
Київ,"30,3632806","50,4644246","вулиця Мирослава Поповича, 8 ",GPON
Київ,"30,3635425","50,4629489","вулиця Мирослава Поповича, 10 ",GPON
Київ,"30,3640449","50,4606915","вулиця Мирослава Поповича, 16 ",GPON
Київ,"30,363877","50,463747","вулиця Мирослава Поповича, 8А ",GPON
Київ,"30,3745365","50,4591469","вулиця Серпова, 1 ",GPON
Київ,"30,3724538","50,4605186","вулиця Серпова, 16 ",GPON
Київ,"30,3675697","50,4597221","вулиця Василя Стуса, 5 ",GPON
Київ,"30,6032159","50,4842799","вулиця Остафія Дашкевича, 11 ",GPON
Київ,"30,6020928","50,4834687","вулиця Остафія Дашкевича, 11Б ",GPON
Київ,"30,6011974","50,4841599","вулиця Сулеймана Стальського, 18 ",GPON
Київ,"30,5972378","50,5202821","вулиця Градинська, 20 ",GPON
Київ,"30,3680462","50,4631018","вулиця Академіка Доброхотова, 6 ",GPON
Київ,"30,6190285","50,4443765","проспект Миру, 8 ",GPON
Київ,"30,6167056","50,4450005","проспект Миру, 12 ",GPON
Київ,"30,6188021","50,4652721","вулиця Юності, 8/2 ",GPON
Дніпро,"35,0725267","48,4582885","вулиця Івана Акінфієва, 23 ",GPON
Дніпро,"35,1343583","48,4113678","вулиця 20-річчя Перемоги, 7 ",GPON
Дніпро,"35,1341268","48,4117711","вулиця 20-річчя Перемоги, 9 ",GPON
Дніпро,"35,133995","48,4121941","вулиця 20-річчя Перемоги, 11 ",GPON
Дніпро,"35,1333285","48,4123809","вулиця 20-річчя Перемоги, 13 ",GPON
Дніпро,"35,0589362","48,4495291","вулиця Архітектора Олега Петрова, 11А ",GPON
Дніпро,"35,1302329","48,4112825","вулиця Карагандинська, 9 ",GPON
Дніпро,"35,1306173","48,4121857","вулиця Карагандинська, 11А ",GPON
Дніпро,"35,1304096","48,410887","вулиця Карагандинська, 7А ",GPON
Дніпро,"35,1307864","48,411512","вулиця Карагандинська, 9А ",GPON
Дніпро,"35,0618951","48,4606378","вулиця Сергія Єфремова, 21 ",GPON
Дніпро,"35,0578725","48,4648715","узвіз Крутогірний, 20а ",GPON
Дніпро,"35,0676666","48,4593969","вулиця Івана Акінфієва, 12Б ",GPON
Дніпро,"35,0614281","48,4619306","вулиця Володимира Вернадського, 29К ",GPON
Дніпро,"35,066911","48,4628644","вул. Архітектора Дольника, 2/4 ",GPON
Дніпро,"35,0726123","48,4564696","вулиця Дмитра Донцова, 6 ",GPON
Дніпро,"35,0578767","48,4588223","вулиця Сергія Єфремова, 1 ",GPON
Дніпро,"35,0591572","48,459119","вулиця Сергія Єфремова, 2А ",GPON
Дніпро,"35,1352065","48,4133276","вулиця 20-річчя Перемоги, 8 ",GPON
Дніпро,"35,1338745","48,4126251","вулиця 20-річчя Перемоги, 15 ",GPON
Дніпро,"35,0587712","48,4568943","вул. Левка Лук'яненка, 2Б ",GPON
Дніпро,"35,1306593","48,4100199","вулиця Карагандинська, 3 ",GPON
Дніпро,"35,1305392","48,4104605","вулиця Карагандинська, 7 ",GPON
Дніпро,"35,061087","48,4503598","проспект Науки, 23 ",GPON
Дніпро,"35,004236","48,4036094","вул. Квартальна, 12 ",GPON
Дніпро,"35,0055142","48,4048394","вул. Квартальна, 16 ",GPON
Дніпро,"35,0055463","48,4040198","вул. Квартальна, 20 ",GPON
Дніпро,"35,0500142","48,4565708","вулиця Гоголя, 20Б ",GPON
Дніпро,"35,0507828","48,4557893","вулиця Гоголя, 27А ",GPON
Дніпро,"35,059125","48,4548608","вулиця Олеся Гончара, 8 ",GPON
Дніпро,"35,0074831","48,4041281","вулиця Казакевича, 6 ",GPON
Дніпро,"35,0572284","48,4565654","вулиця Шевченка, 6 ",GPON
Дніпро,"35,0712601","48,4596813","площа Шевченка, 4 ",GPON
Дніпро,"35,0058037","48,4054015","вул. Квартальна, 22 ",GPON
Дніпро,"35,0065584","48,4055818","вул. Квартальна, 24 ",GPON
Дніпро,"35,0068197","48,4059058","вул. Квартальна, 26 ",GPON
Дніпро,"35,0071082","48,4062345","вул. Квартальна, 30 ",GPON
Дніпро,"35,0062631","48,4049865","вулиця Казакевича, 5 ",GPON
Дніпро,"35,0073851","48,4027872","вулиця Козака Мамая, 26 ",GPON
Харків,"36,2048119","50,0522521","проспект Людвіга Свободи, 33 ",GPON
Харків,"36,2079866","50,056262","проспект Людвіга Свободи, 46Б ",GPON
Харків,"36,2119451","50,0581969","проспект Перемоги, 66З ",GPON
Харків,"36,2118393","50,0596087","проспект Перемоги, 66Д ",GPON
Харків,"36,2114834","50,0576414","проспект Перемоги, 66і ",GPON
Харків,"36,2122808","50,0586391","проспект Перемоги, 66К ",GPON
Харків,"36,2132324","50,0596691","проспект Перемоги, 66М ",GPON
Харків,"36,2130135","50,0603075","проспект Перемоги, 66Н ",GPON
Харків,"36,2132549","50,0607894","проспект Перемоги, 66О ",GPON
Харків,"36,2135124","50,0610614","проспект Перемоги, 66П ",GPON
Харків,"36,1977269","50,0505363","вулиця Ахсарова, 1А ",GPON
Харків,"36,1985713","50,050296","вулиця Ахсарова, 1Б ",GPON
Харків,"36,1990418","50,049869","вулиця Ахсарова, 1В ",GPON
Харків,"36,1978946","50,0532109","проспект Перемоги, 50А ",GPON
Харків,"36,1998975","50,0500313","вулиця Ахсарова, 3 ",GPON
Харків,"36,2007236","50,0493407","вулиця Ахсарова, 5 ",GPON
Харків,"36,2016231","50,0495486","вулиця Ахсарова, 7 ",GPON
Харків,"36,2025719","50,0500108","вулиця Ахсарова, 9 ",GPON
Харків,"36,196929","50,0518899","проспект Перемоги, 48А",GPON
Львів,"24,0178828","49,8589833","вулиця Окуневського, 3 ",GPON
Львів,"24,0042073","49,8440965","вул. Братів Дужих, 2 ",GPON
Львів,"24,0035457","49,8431533","вулиця Братів Міхновських, 42 ",GPON
Львів,"23,9750232","49,8226872","вулиця Любінська, 91 ",GPON
Львів,"23,9776771","49,8234584","вулиця Симона Петлюри, 2 ",GPON
Львів,"23,9642206","49,82237","вулиця Патона, 6 ",GPON
Львів,"23,9618343","49,8195838","вулиця Ряшівська, 27 ",GPON
Львів,"23,966215","49,8202746","вулиця Любінська, 150 ",GPON
Львів,"23,9641303","49,8232985","вулиця Патона, 2/4 ",GPON
Львів,"23,9635632","49,8192714","вулиця Любінська, 160 ",GPON
Львів,"23,9650875","49,819969","вулиця Любінська, 152 ",GPON
Львів,"23,9629434","49,8196144","вулиця Любінська, 156 ",GPON
Львів,"23,9787431","49,8217611","вулиця Симона Петлюри, 2А ",GPON
Львів,"23,9716406","49,8275252","вулиця Антона Головатого, 5 ",GPON
Львів,"23,9626507","49,8189784","вулиця Любінська, 162 ",GPON
Львів,"23,9642779","49,8195415",Любінська 160Б ,GPON
Львів,"23,961639","49,8189791","вулиця Любінська, 164 ",GPON
Львів,"23,9606422","49,8228018","вулиця Патона, 31 ",GPON
Львів,"23,9599908","49,8223836","вулиця Патона, 33 ",GPON
Львів,"23,960393","49,8219392","вулиця Патона, 35 ",GPON
Львів,"23,9596511","49,8244624","вулиця Сигнівка, 7 ",GPON
Львів,"23,9999641","49,8056816","вулиця Наукова, 34 ",GPON
Львів,"24,0497732","49,8697321","вулиця Очаківська, 7 ",GPON
Львів,"24,0503256","49,870094","вулиця Очаківська, 5 ",GPON
Львів,"24,0029384","49,8501831","вулиця Єрошенка, 20 ",GPON
Львів,"24,0038975","49,8471197","вулиця Шевченка, 82 ",GPON
Львів,"24,0028433","49,8474481","вулиця Шевченка, 92 ",GPON
Львів,"24,011972","49,8468446","вулиця Шевченка, 60/8 ",GPON
Львів,"24,0059935","49,8482295","вулиця Михайла Яцкова, 18А ",GPON
Львів,"24,0449196","49,8058373","вулиця Рахівська, 18 ",GPON
Львів,"23,9787435","49,8209026","вулиця Симона Петлюри, 20 ",GPON
Львів,"23,9775233","49,819041","вулиця Симона Петлюри, 24 ",GPON
Львів,"23,9780656","49,819904","вулиця Симона Петлюри, 18Б ",GPON
Львів,"23,9771429","49,8196548","вулиця Симона Петлюри, 18В ",GPON
Львів,"23,9790097","49,8201671","вулиця Симона Петлюри, 18А ",GPON
Запоріжжя,"35,0495032","47,8210105","Ювілейний проспект, 20А ",GPON
Запоріжжя,"35,0415484","47,8088593","вулиця Ентузіастів, 19 ",GPON
Запоріжжя,"35,2136145","47,7843199","вулиця Парамонова, 7 ",GPON
Запоріжжя,"35,2254805","47,7831085","Північно-Кільцева вулиця, 18 ",GPON
Запоріжжя,"35,2220549","47,7845536","Північно-Кільцева вулиця, 10 ",GPON
Запоріжжя,"35,2231978","47,7842136","Північно-Кільцева вулиця, 12 ",GPON
Запоріжжя,"35,2273111","47,7836497","Північно-Кільцева вулиця, 20 ",GPON
Запоріжжя,"35,2261981","47,7830497","Північно-Кільцева вулиця, 22 ",GPON
Запоріжжя,"35,2214472","47,7825469","вулиця Ситова, 11 ",GPON
Запоріжжя,"35,2221354","47,7821074","вулиця Ситова, 11А ",GPON
Запоріжжя,"35,221564","47,7813652","вулиця Ситова, 13 ",GPON
Запоріжжя,"35,2207801","47,7799318","вулиця Ситова, 17 ",GPON
Запоріжжя,"35,2316327","47,7861945","Космічна вулиця, 124 ",GPON
Запоріжжя,"35,217331","47,7906264","Космічна вулиця, 101 ",GPON
Запоріжжя,"35,2300654","47,7863429","Космічна вулиця, 124/1 ",GPON
Запоріжжя,"35,2306785","47,7853863","Космічна вулиця, 124А ",GPON
Запоріжжя,"35,2313127","47,7852749","Космічна вулиця, 124Б ",GPON
Запоріжжя,"35,232651","47,7864222","Космічна вулиця, 124 ",GPON
Запоріжжя,"35,232041","47,7852605","Космічна вулиця, 124В ",GPON
Запоріжжя,"35,2167103","47,7903201","Космічна вулиця, 93 ",GPON
Запоріжжя,"35,2155933","47,7915292","Космічна вулиця, 95 ",GPON
Запоріжжя,"35,208887","47,7875419","вулиця Олександра Говорухи, 28 ",GPON
Запоріжжя,"35,2095864","47,787321","вулиця Олександра Говорухи, 28А ",GPON
Запоріжжя,"35,2299734","47,7855293","вулиця Чумаченка, 3 ",GPON
Запоріжжя,"35,0645218","47,8903382","Товариська вулиця, 39 ",GPON
Миколаїв,"31,9596104","46,956548","вулиця Євгенія Логінова, 38 ",GPON
Миколаїв,"31,9601361","46,9561897","вулиця Євгенія Логінова, 40 ",GPON
Миколаїв,"31,9598565","46,9570061","вулиця Євгенія Логінова, 38/1 ",GPON
Миколаїв,"31,9607155","46,9571338","вулиця Євгенія Логінова, 38Б ",GPON
Миколаїв,"31,9431837","46,9464634","вулиця Озерна, 35 ",GPON
Миколаїв,"31,9639567","46,9564414","вулиця Євгенія Логінова, 48 ",GPON
Миколаїв,"31,9610494","46,9557651","вулиця Євгенія Логінова, 50 ",GPON
Миколаїв,"31,9626069","46,9557945","вулиця Євгенія Логінова, 54 ",GPON
Миколаїв,"31,9615985","46,9570197","вулиця Євгенія Логінова, 38B ",GPON
Миколаїв,"31,9629505","46,9563102","вулиця Євгенія Логінова, 50A ",GPON
Миколаїв,"31,9580183","46,9568637","вулиця Курортна, 17 ",GPON
Миколаїв,"31,958347","46,9567755","вулиця Курортна, 19 ",GPON
Миколаїв,"31,9586733","46,9566807","вулиця Курортна, 19а ",GPON
Миколаїв,"31,9583231","46,9560499","вулиця Євгенія Логінова, 11 ",GPON
Миколаїв,"31,9591508","46,9551725","вулиця Євгенія Логінова, 15 ",GPON
Миколаїв,"31,9598132","46,9547712","вулиця Євгенія Логінова, 17 ",GPON
Миколаїв,"31,9624127","46,9571162","вулиця Євгенія Логінова, 44 ",GPON
Миколаїв,"31,9632185","46,957167","улиця Євгенія Логінова, 44A ",GPON
Миколаїв,"31,9342134","46,9471964","вулиця Лазурна, 40 ",GPON
Миколаїв,"31,9557095","46,9526571","вулиця Генерала Олекси Алмазова, 1А ",GPON
Миколаїв,"31,9604405","46,9541697","вулиця Євгенія Логінова, 21 ",GPON
Миколаїв,"31,9597192","46,9541337","вулиця Євгенія Логінова, 23 ",GPON
Миколаїв,"31,9592332","46,9539716","вулиця Євгенія Логінова, 25 ",GPON
Миколаїв,"31,9590506","46,9532701","вулиця Євгенія Логінова, 27 ",GPON
Миколаїв,"31,9573158","46,9548363","вулиця Євгенія Логінова, 15A ",GPON
Миколаїв,"31,9581136","46,9524837","вулиця Євгенія Логінова, 19А ",GPON
Миколаїв,"31,9575883","46,9533013","вулиця Євгенія Логінова, 19Б ",GPON
Миколаїв,"31,9571511","46,9530256","вулиця Євгенія Логінова, 19B ",GPON
Житомир,"28,7003989","50,2423696","вулиця Івана Огієнка, 6 ",GPON
Житомир,"28,7010002","50,2421399","вулиця Івана Огієнка, 4 ",GPON
Житомир,"28,6999273","50,2421048","вулиця Івана Огієнка, 10 ",GPON
Житомир,"28,6989312","50,2416693","вулиця Івана Огієнка, 12 ",GPON
Житомир,"28,6715541","50,2593948","вулиця Київська, 47 ",GPON
Житомир,"28,6717222","50,2587575","вулиця Київська, 60 ",GPON
Житомир,"28,7073718","50,2413961","вулиця Кибальчича, 11 ",GPON
Житомир,"28,7095631","50,2386036","вулиця Космонавтів, 58 ",GPON
Житомир,"28,6985363","50,239178","вулиця Лук'яненка, 5 ",GPON
Житомир,"28,7015951","50,2455852","Польовий майдан, 10 ",GPON
Житомир,"28,7015525","50,2452557","Польовий майдан, 14 ",GPON
Житомир,"28,6662706","50,2627019","вулиця Небесної Сотні, 48 ",GPON
Житомир,"28,6658136","50,2632932","вулиця Небесної Сотні, 50 ",GPON
Житомир,"28,6653453","50,2641252","вулиця Небесної Сотні, 52 ",GPON
Житомир,"28,665828","50,2643885","вулиця Степана Бандери, 13 ",GPON
Житомир,"28,671056","50,261493","вулиця Хлібна, 22б ",GPON
Житомир,"28,671025","50,2602599","вулиця Хлібна, 25 ",GPON
Житомир,"28,669998","50,2616866","вулиця Хлібна, 29 ",GPON
Житомир,"28,6697165","50,262155","вулиця Хлібна, 31 ",GPON
Житомир,"28,6976389","50,2420031","вулиця Івана Огієнка, 14 ",GPON
Житомир,"28,6649797","50,2654082","вулиця Лесі Українки, 50 ",GPON
Житомир,"28,6677493","50,2622311","вулиця Михайла Грушевського, 25 ",GPON
Житомир,"28,666733","50,2620923","вулиця Небесної Сотні, 46 ",GPON
Житомир,"28,664794","50,2648059","вулиця Небесної Сотні, 54 ",GPON
Житомир,"28,6665139","50,2634974","вулиця Степана Бандери, 12 ",GPON
Житомир,"28,666448","50,264585","вулиця Степана Бандери, 15 ",GPON
Житомир,"28,6659422","50,2655056","вулиця Лесі Українки, 52 ",GPON
Житомир,"28,6679364","50,2631062","вулиця Михайла Грушевського, 27 ",GPON
Житомир,"28,6676922","50,2639652","вулиця Степана Бандери, 16 ",GPON
Житомир,"28,667528","50,2646106","вулиця Хлібна, 39/19 ",GPON
Житомир,"28,6665625","50,2656855","вулиця Хлібна, 43 ",GPON
Житомир,"28,6985573","50,2359066","вулиця Івана Гонти, 2 ",GPON
Житомир,"28,6642728","50,263684","вулиця Небесної Сотні, 41 ",GPON
Житомир,"28,6999916","50,2389678","вулиця Селецька, 5 ",GPON
Житомир,"28,6606992","50,2624214","вулиця Степана Бандери, 3 ",GPON
Житомир,"28,6621048","50,2629026","вулиця Степана Бандери, 5 ",GPON
Житомир,"28,66387","50,2633752","вулиця Степана Бандери, 9 ",GPON
Рівне,"26,2714989","50,6317462","вулиця Богоявленська, 4А ",GPON
Рівне,"26,2724838","50,6314617","вулиця Василя Червонія, 45 ",GPON
Рівне,"26,2727387","50,6321646","вулиця Василя Червонія, 49 ",GPON
Рівне,"26,272096","50,6333672","вулиця Василя Червонія, 55 ",GPON
Рівне,"26,2739788","50,6330977","вулиця Василя Червонія, 59 ",GPON
Рівне,"26,2750254","50,6330666","вулиця Василя Червонія, 61 ",GPON
Рівне,"26,2757098","50,6332701","вулиця Василя Червонія, 63 ",GPON
Рівне,"26,2788292","50,636744","вулиця Василя Червонія, 71 ",GPON
Рівне,"26,2548254","50,6238555","вулиця Міцкевича, 3 ",GPON
Рівне,"26,2786828","50,6377498","вулиця Льонокомбинатівська, 11 ",GPON
Рівне,"26,2806607","50,6357917","вулиця Василя Червонія, 75 ",GPON
Рівне,"26,275899","50,6403169","проспект Генерала Безручка, 9 ",GPON
Рівне,"26,2775539","50,635703","вулиця Князя Романа, 8 ",GPON
Рівне,"26,2742336","50,6358002","вулиця Князя Романа, 9 ",GPON
Рівне,"26,2734613","50,6357859","вулиця Князя Романа, 11 ",GPON
Рівне,"26,2809869","50,6373672","вулиця Льонокомбинатівська, 3 ",GPON
Рівне,"26,2796997","50,6383232","вулиця Льонокомбинатівська, 9 ",GPON
Рівне,"26,2786534","50,6383053","вулиця Льонокомбинатівська, 13 ",GPON
Рівне,"26,2765451","50,640709","вулиця Льонокомбинатівська, 19 ",GPON
Рівне,"26,2760111","50,6338153","вулиця Василя Червонія, 65 ",GPON
Рівне,"26,2785015","50,634775","вулиця Василя Червонія, 67 ",GPON
Рівне,"26,2782741","50,6357846","вулиця Василя Червонія, 69 ",GPON
Тернопіль,"25,6342149","49,5643823","вулиця Генерала Мирона Тарнавського, 24 ",GPON
Тернопіль,"25,6438504","49,5673543","вулиця Василя Симоненка, 10 ",GPON
Тернопіль,"25,642094","49,5664584","вулиця Пантелеймона Куліша, 4 ",GPON
Тернопіль,"25,6387522","49,5643136","вулиця Київська, 7 ",GPON
Тернопіль,"25,6401747","49,5657428","пров. Генерала Мирона Тарнавського, 4 ",GPON
Чернігів,"31,3202083","51,5143466","вул. Соборності, 1 ",GPON
Чернігів,"31,3202625","51,5149167","вул. Соборності, 3 ",GPON
Чернігів,"31,3202896","51,5154322","вул. Соборності, 5 ",GPON
Чернігів,"31,3197813","51,5157318","вул. Соборності, 7 ",GPON
Чернігів,"31,3195587","51,5145854","вул. Соборності, 3A ",GPON
Чернігів,"31,3163225","51,5168978","вулиця Космонавтів, 24 ",GPON
Чернігів,"31,3160956","51,5162431","вулиця Космонавтів, 26 ",GPON
Чернігів,"31,3181405","51,5150415","проспект Левка Лук'яненка, 32 ",GPON
Чернігів,"31,3173216","51,5151433","проспект Левка Лук'яненка, 34 ",GPON
Чернігів,"31,3175882","51,5157407","проспект Левка Лук'яненка, 36 ",GPON
Чернігів,"31,3165796","51,5154715","проспект Левка Лук'яненка, 38 ",GPON
Чернігів,"31,3160719","51,5157962","проспект Левка Лук'яненка, 40 ",GPON
Чернігів,"31,3145688","51,5150008","проспект Левка Лук'яненка, 50 ",GPON
Чернігів,"31,3140095","51,5154527","проспект Левка Лук'яненка, 54 ",GPON
Чернігів,"31,3132099","51,5156232","проспект Левка Лук'яненка, 54A ",GPON
Чернігів,"31,3169361","51,5191155","вулиця 1-ої Танкової бригади, 6 ",GPON
Чернігів,"31,3170673","51,5201356","вулиця 1-ої Танкової бригади, 8 ",GPON
Чернігів,"31,3119904","51,5180765","проспект Михайла Грушевського, 171 ",GPON
Чернігів,"31,3195636","51,5170595","вулиця Космонавтів, 2 ",GPON
Чернігів,"31,3194426","51,5175706","вулиця Космонавтів, 4 ",GPON
Чернігів,"31,3188028","51,518529","вулиця Космонавтів, 6 ",GPON
Чернігів,"31,3183138","51,5187305","вулиця Космонавтів, 8 ",GPON
Чернігів,"31,3163682","51,5176187","вулиця Космонавтів, 10 ",GPON
Чернігів,"31,3171167","51,5183356","вулиця Космонавтів, 12 ",GPON
Чернігів,"31,3175857","51,5193139","вулиця Космонавтів, 20 ",GPON
Чернігів,"31,3163732","51,5180808","вулиця Космонавтів, 10А ",GPON
